Entity,Code,Year,Hydro (TWh - equivalent)
USSR,OWID_USS,1982,516.518
USSR,OWID_USS,1983,533.3285
USSR,OWID_USS,1984,600.23334
Ukraine,UKR,1985,31.677118
Ukraine,UKR,1986,31.507233
Ukraine,UKR,1987,28.370886
Ukraine,UKR,1988,35.283916
Ukraine,UKR,1989,29.952126
Ukraine,UKR,1990,31.089785
Ukraine,UKR,1991,34.626343
Ukraine,UKR,1992,23.309946
Ukraine,UKR,1993,32.642204
Ukraine,UKR,1994,35.832798
Ukraine,UKR,1995,29.430912
Ukraine,UKR,1996,25.52473
Ukraine,UKR,1997,29.144085
Ukraine,UKR,1998,46.54005
Ukraine,UKR,1999,42.35591
Ukraine,UKR,2000,33.337097
Ukraine,UKR,2001,35.347466
Ukraine,UKR,2002,28.099619
Ukraine,UKR,2003,26.791346
Ukraine,UKR,2004,33.868053
Ukraine,UKR,2005,35.400383
Ukraine,UKR,2006,36.665882
Ukraine,UKR,2007,28.680557
Ukraine,UKR,2008,32.34939
Ukraine,UKR,2009,33.33381
Ukraine,UKR,2010,36.504414
Ukraine,UKR,2011,30.190247
Ukraine,UKR,2012,28.731728
Ukraine,UKR,2013,37.623875
Ukraine,UKR,2014,22.968464
Ukraine,UKR,2015,14.53214
Ukraine,UKR,2016,20.548405
Ukraine,UKR,2017,23.812187
Ukraine,UKR,2018,27.58885
Ukraine,UKR,2019,17.155699
Ukraine,UKR,2020,19.864733
Ukraine,UKR,2021,27.260853
Ukraine,UKR,2022,28.926935
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Kingdom,GBR,1965,13.637634
United Kingdom,GBR,1966,13.412903
United Kingdom,GBR,1967,14.444893
United Kingdom,GBR,1968,11.005914
United Kingdom,GBR,1969,9.627956
United Kingdom,GBR,1970,13.412903
United Kingdom,GBR,1971,9.973925
United Kingdom,GBR,1972,9.973925
United Kingdom,GBR,1973,11.348925
United Kingdom,GBR,1974,12.037903
United Kingdom,GBR,1975,11.348925
United Kingdom,GBR,1976,13.412903
United Kingdom,GBR,1977,11.691936
United Kingdom,GBR,1978,12.037903
United Kingdom,GBR,1979,12.723925
United Kingdom,GBR,1980,11.691936
United Kingdom,GBR,1981,13.066936
United Kingdom,GBR,1982,13.412903
United Kingdom,GBR,1983,13.412903
United Kingdom,GBR,1984,13.412903
United Kingdom,GBR,1985,11.692527
United Kingdom,GBR,1986,14.099812
United Kingdom,GBR,1987,12.380322
United Kingdom,GBR,1988,14.443709
United Kingdom,GBR,1989,14.099812
United Kingdom,GBR,1990,15.131505
United Kingdom,GBR,1991,13.412015
United Kingdom,GBR,1992,15.819301
United Kingdom,GBR,1993,12.72422
United Kingdom,GBR,1994,15.131505
United Kingdom,GBR,1995,13.755914
United Kingdom,GBR,1996,10.041817
United Kingdom,GBR,1997,12.999338
United Kingdom,GBR,1998,15.1327305
United Kingdom,GBR,1999,15.777304
United Kingdom,GBR,2000,15.038494
United Kingdom,GBR,2001,11.911696
United Kingdom,GBR,2002,13.973875
United Kingdom,GBR,2003,9.360731
United Kingdom,GBR,2004,13.960048
United Kingdom,GBR,2005,14.096299
United Kingdom,GBR,2006,13.070101
United Kingdom,GBR,2007,14.356692
United Kingdom,GBR,2008,14.447031
United Kingdom,GBR,2009,14.599998
United Kingdom,GBR,2010,9.968146
United Kingdom,GBR,2011,15.701572
United Kingdom,GBR,2012,14.557122
United Kingdom,GBR,2013,12.813576
United Kingdom,GBR,2014,15.950759
United Kingdom,GBR,2015,16.95837
United Kingdom,GBR,2016,14.377256
United Kingdom,GBR,2017,15.653177
United Kingdom,GBR,2018,14.401486
United Kingdom,GBR,2019,15.63896
United Kingdom,GBR,2020,18.02895
United Kingdom,GBR,2021,14.380995
United Kingdom,GBR,2022,13.858746
United States,USA,1965,588.3642
United States,USA,1966,591.21124
United States,USA,1967,671.8895
United States,USA,1968,674.651
United States,USA,1969,757.07355
United States,USA,1970,749.57416
United States,USA,1971,805.0521
United States,USA,1972,824.16016
United States,USA,1973,822.67194
United States,USA,1974,908.6373
United States,USA,1975,905.47394
United States,USA,1976,857.00183
United States,USA,1977,667.8574
United States,USA,1978,846.6703
United States,USA,1979,845.5077
United States,USA,1980,833.8772
United States,USA,1981,788.0665
United States,USA,1982,933.0167
United States,USA,1983,1001.46606
United States,USA,1984,968.67194
United States,USA,1985,849.1951
United States,USA,1986,878.1518
United States,USA,1987,755.2452
United States,USA,1988,675.33093
United States,USA,1989,812.35645
United States,USA,1990,864.2715
United States,USA,1991,849.6199
United States,USA,1992,743.463
United States,USA,1993,825.742
United States,USA,1994,766.8695
United States,USA,1995,920.2736
United States,USA,1996,1027.7001
United States,USA,1997,1052.6086
United States,USA,1998,952.4145
United States,USA,1999,936.19806
United States,USA,2000,806.55237
United States,USA,2001,617.6405
United States,USA,2002,753.54846
United States,USA,2003,782.9493
United States,USA,2004,756.59106
United States,USA,2005,762.8928
United States,USA,2006,812.4882
United States,USA,2007,687.23645
United States,USA,2008,705.47595
United States,USA,2009,758.3137
United States,USA,2010,714.0861
United States,USA,2011,871.99786
United States,USA,2012,751.3726
United States,USA,2013,726.45966
United States,USA,2014,692.8534
United States,USA,2015,663.6914
United States,USA,2016,706.1052
United States,USA,2017,789.88806
United States,USA,2018,765.9766
United States,USA,2019,752.48486
United States,USA,2020,742.6633
United States,USA,2021,651.4552
United States,USA,2022,674.0775
Upper-middle-income countries,,1965,451.34238
Upper-middle-income countries,,1966,497.51627
Upper-middle-income countries,,1967,489.58072
Upper-middle-income countries,,1968,561.2604
Upper-middle-income countries,,1969,609.37885
Upper-middle-income countries,,1970,671.96436
Upper-middle-income countries,,1971,707.36206
Upper-middle-income countries,,1972,741.59784
Upper-middle-income countries,,1973,783.7175
Upper-middle-income countries,,1974,868.5667
Upper-middle-income countries,,1975,891.12213
Upper-middle-income countries,,1976,977.4716
Upper-middle-income countries,,1977,1062.8336
Upper-middle-income countries,,1978,1149.6655
Upper-middle-income countries,,1979,1244.5305
Upper-middle-income countries,,1980,1358.6124
Upper-middle-income countries,,1981,1429.6624
Upper-middle-income countries,,1982,1464.4606
Upper-middle-income countries,,1983,1543.4364
Upper-middle-income countries,,1984,1699.0402
Upper-middle-income countries,,1985,1664.3119
Upper-middle-income countries,,1986,1702.8513
Upper-middle-income countries,,1987,1773.7251
Upper-middle-income countries,,1988,1876.8564
Upper-middle-income countries,,1989,1901.5963
Upper-middle-income countries,,1990,1985.8456
Upper-middle-income countries,,1991,2028.2814
Upper-middle-income countries,,1992,2097.527
Upper-middle-income countries,,1993,2264.563
Upper-middle-income countries,,1994,2360.4521
Upper-middle-income countries,,1995,2499.859
Upper-middle-income countries,,1996,2495.5952
Upper-middle-income countries,,1997,2563.2004
Upper-middle-income countries,,1998,2604.5667
Upper-middle-income countries,,1999,2607.8496
Upper-middle-income countries,,2000,2753.0403
Upper-middle-income countries,,2001,2803.9136
Upper-middle-income countries,,2002,2869.0552
Upper-middle-income countries,,2003,2870.4863
Upper-middle-income countries,,2004,3223.8464
Upper-middle-income countries,,2005,3391.362
Upper-middle-income countries,,2006,3584.217
Upper-middle-income countries,,2007,3739.2612
Upper-middle-income countries,,2008,4132.3696
Upper-middle-income countries,,2009,4094.2517
Upper-middle-income countries,,2010,4398.8647
Upper-middle-income countries,,2011,4416.358
Upper-middle-income countries,,2012,4828.5913
Upper-middle-income countries,,2013,4903.273
Upper-middle-income countries,,2014,5190.4434
Upper-middle-income countries,,2015,5300.655
Upper-middle-income countries,,2016,5469.8623
Upper-middle-income countries,,2017,5511.8267
Upper-middle-income countries,,2018,5642.804
Upper-middle-income countries,,2019,5884.207
Upper-middle-income countries,,2020,5999.544
Upper-middle-income countries,,2021,5839.223
Upper-middle-income countries,,2022,6001.142
Uzbekistan,UZB,1985,16.060717
Uzbekistan,UZB,1986,13.656183
Uzbekistan,UZB,1987,20.020357
Uzbekistan,UZB,1988,21.18342
Uzbekistan,UZB,1989,16.269806
Uzbekistan,UZB,1990,19.658064
Uzbekistan,UZB,1991,17.833601
Uzbekistan,UZB,1992,18.572847
Uzbekistan,UZB,1993,21.757526
Uzbekistan,UZB,1994,21.160215
Uzbekistan,UZB,1995,18.29785
Uzbekistan,UZB,1996,19.294353
Uzbekistan,UZB,1997,17.082527
Uzbekistan,UZB,1998,17.026344
Uzbekistan,UZB,1999,16.831182
Uzbekistan,UZB,2000,17.38414
Uzbekistan,UZB,2001,17.67667
Uzbekistan,UZB,2002,18.05591
Uzbekistan,UZB,2003,20.750017
Uzbekistan,UZB,2004,18.71177
Uzbekistan,UZB,2005,19.687696
Uzbekistan,UZB,2006,16.644827
Uzbekistan,UZB,2007,18.25823
Uzbekistan,UZB,2008,12.324634
Uzbekistan,UZB,2009,18.10599
Uzbekistan,UZB,2010,22.73782
Uzbekistan,UZB,2011,15.783091
Uzbekistan,UZB,2012,17.424948
Uzbekistan,UZB,2013,17.08837
Uzbekistan,UZB,2014,16.755793
Uzbekistan,UZB,2015,16.213026
Uzbekistan,UZB,2016,18.36398
Uzbekistan,UZB,2017,21.102842
Uzbekistan,UZB,2018,15.602647
Uzbekistan,UZB,2019,17.033873
Uzbekistan,UZB,2020,13.12939
Uzbekistan,UZB,2021,13.10997
Uzbekistan,UZB,2022,13.8517065
Venezuela,VEN,1965,4.048118
Venezuela,VEN,1966,4.125
Venezuela,VEN,1967,4.8376346
Venezuela,VEN,1968,8.125807
Venezuela,VEN,1969,9.432796
Venezuela,VEN,1970,12.135484
Venezuela,VEN,1971,15.938172
Venezuela,VEN,1972,17.801075
Venezuela,VEN,1973,18.407257
Venezuela,VEN,1974,22.789515
Venezuela,VEN,1975,26.40887
Venezuela,VEN,1976,31.279032
Venezuela,VEN,1977,35.96586
Venezuela,VEN,1978,36.16989
Venezuela,VEN,1979,42.107525
Venezuela,VEN,1980,43.1336
Venezuela,VEN,1981,44.61505
Venezuela,VEN,1982,46.761826
Venezuela,VEN,1983,53.412094
Venezuela,VEN,1984,59.85833
Venezuela,VEN,1985,66.96989
Venezuela,VEN,1986,74.39489
Venezuela,VEN,1987,91.202415
Venezuela,VEN,1988,101.1379
Venezuela,VEN,1989,102.50699
Venezuela,VEN,1990,109.35833
Venezuela,VEN,1991,131.7102
Venezuela,VEN,1992,139.77985
Venezuela,VEN,1993,140.39194
Venezuela,VEN,1994,151.64624
Venezuela,VEN,1995,152.1371
Venezuela,VEN,1996,159.22499
Venezuela,VEN,1997,169.34085
Venezuela,VEN,1998,171.27768
Venezuela,VEN,1999,179.19354
Venezuela,VEN,2000,185.95323
Venezuela,VEN,2001,177.56285
Venezuela,VEN,2002,173.76988
Venezuela,VEN,2003,175.55031
Venezuela,VEN,2004,201.93176
Venezuela,VEN,2005,220.73622
Venezuela,VEN,2006,231.6539
Venezuela,VEN,2007,234.78986
Venezuela,VEN,2008,243.66829
Venezuela,VEN,2009,239.72433
Venezuela,VEN,2010,212.77527
Venezuela,VEN,2011,229.39513
Venezuela,VEN,2012,224.11357
Venezuela,VEN,2013,222.1106
Venezuela,VEN,2014,217.71346
Venezuela,VEN,2015,201.26091
Venezuela,VEN,2016,168.54152
Venezuela,VEN,2017,186.38475
Venezuela,VEN,2018,172.71806
Venezuela,VEN,2019,165.51112
Venezuela,VEN,2020,176.46042
Venezuela,VEN,2021,177.52939
Venezuela,VEN,2022,173.70929
Vietnam,VNM,1965,1.0053763
Vietnam,VNM,1966,1.1532258
Vietnam,VNM,1967,1.2715052
Vietnam,VNM,1968,1.4193549
Vietnam,VNM,1969,1.5967741
Vietnam,VNM,1970,1.7741935
Vietnam,VNM,1971,1.8155913
Vietnam,VNM,1972,1.2478495
Vietnam,VNM,1973,1.2419356
Vietnam,VNM,1974,1.2419356
Vietnam,VNM,1975,1.4784948
Vietnam,VNM,1976,1.647043
Vietnam,VNM,1977,1.7741935
Vietnam,VNM,1978,2.3655913
Vietnam,VNM,1979,2.9569893
Vietnam,VNM,1980,4.3999996
Vietnam,VNM,1981,4.456183
Vietnam,VNM,1982,4.612903
Vietnam,VNM,1983,3.6163976
Vietnam,VNM,1984,4.7282257
Vietnam,VNM,1985,4.3674726
Vietnam,VNM,1986,4.160484
Vietnam,VNM,1987,4.092473
Vietnam,VNM,1988,5.2959676
Vietnam,VNM,1989,11.348925
Vietnam,VNM,1990,15.876075
Vietnam,VNM,1991,18.6793
Vietnam,VNM,1992,21.373117
Vietnam,VNM,1993,23.55242
Vietnam,VNM,1994,27.331451
Vietnam,VNM,1995,31.29086
Vietnam,VNM,1996,35.507526
Vietnam,VNM,1997,34.469624
Vietnam,VNM,1998,32.807796
Vietnam,VNM,1999,40.729572
Vietnam,VNM,2000,43.02715
Vietnam,VNM,2001,53.497116
Vietnam,VNM,2002,53.11695
Vietnam,VNM,2003,55.061756
Vietnam,VNM,2004,51.345272
Vietnam,VNM,2005,47.346542
Vietnam,VNM,2006,56.08577
Vietnam,VNM,2007,63.443333
Vietnam,VNM,2008,73.01655
Vietnam,VNM,2009,83.71713
Vietnam,VNM,2010,79.17164
Vietnam,VNM,2011,113.31358
Vietnam,VNM,2012,146.15987
Vietnam,VNM,2013,157.58281
Vietnam,VNM,2014,168.4109
Vietnam,VNM,2015,153.9595
Vietnam,VNM,2016,171.77747
Vietnam,VNM,2017,233.12636
Vietnam,VNM,2018,223.53485
Vietnam,VNM,2019,175.40288
Vietnam,VNM,2020,192.72237
Vietnam,VNM,2021,198.67511
Vietnam,VNM,2022,250.1722
Western Africa (EI),,1965,1.4125383
Western Africa (EI),,1966,2.753592
Western Africa (EI),,1967,5.719812
Western Africa (EI),,1968,8.914687
Western Africa (EI),,1969,11.802141
Western Africa (EI),,1970,13.74246
Western Africa (EI),,1971,14.088181
Western Africa (EI),,1972,15.308489
Western Africa (EI),,1973,17.935255
Western Africa (EI),,1974,19.268028
Western Africa (EI),,1975,20.4676
Western Africa (EI),,1976,22.515665
Western Africa (EI),,1977,23.461668
Western Africa (EI),,1978,20.831188
Western Africa (EI),,1979,28.128235
Western Africa (EI),,1980,28.61774
Western Africa (EI),,1981,28.644354
Western Africa (EI),,1982,27.91102
Western Africa (EI),,1983,16.96129
Western Africa (EI),,1984,15.1782255
Western Africa (EI),,1985,24.285753
Western Africa (EI),,1986,29.478226
Western Africa (EI),,1987,28.880913
Western Africa (EI),,1988,31.99758
Western Africa (EI),,1989,34.71801
Western Africa (EI),,1990,35.23871
Western Africa (EI),,1991,41.0641
Western Africa (EI),,1992,42.205704
Western Africa (EI),,1993,40.414577
Western Africa (EI),,1994,39.823925
Western Africa (EI),,1995,41.89456
Western Africa (EI),,1996,43.43161
Western Africa (EI),,1997,44.43314
Western Africa (EI),,1998,35.212837
Western Africa (EI),,1999,41.2816
Western Africa (EI),,2000,44.227592
Western Africa (EI),,2001,45.09499
Western Africa (EI),,2002,47.407288
Western Africa (EI),,2003,41.854275
Western Africa (EI),,2004,47.640503
Western Africa (EI),,2005,46.28786
Western Africa (EI),,2006,41.778133
Western Africa (EI),,2007,37.23529
Western Africa (EI),,2008,42.98745
Western Africa (EI),,2009,41.914906
Western Africa (EI),,2010,47.307076
Western Africa (EI),,2011,47.62933
Western Africa (EI),,2012,48.43139
Western Africa (EI),,2013,46.538506
Western Africa (EI),,2014,48.400993
Western Africa (EI),,2015,41.088154
Western Africa (EI),,2016,42.39246
Western Africa (EI),,2017,50.01118
Western Africa (EI),,2018,52.756313
Western Africa (EI),,2019,59.33685
Western Africa (EI),,2020,58.9429
Western Africa (EI),,2021,63.021362
Western Africa (EI),,2022,67.08317
World,OWID_WRL,1965,2729.8865
World,OWID_WRL,1966,2909.136
World,OWID_WRL,1967,2973.9692
World,OWID_WRL,1968,3132.3052
World,OWID_WRL,1969,3316.9805
World,OWID_WRL,1970,3473.4265
World,OWID_WRL,1971,3628.942
World,OWID_WRL,1972,3798.634
World,OWID_WRL,1973,3852.995
World,OWID_WRL,1974,4232.1367
World,OWID_WRL,1975,4284.3325
World,OWID_WRL,1976,4267.3394
World,OWID_WRL,1977,4410.859
World,OWID_WRL,1978,4773.711
World,OWID_WRL,1979,5012.647
World,OWID_WRL,1980,5120.4688
World,OWID_WRL,1981,5230.6284
World,OWID_WRL,1982,5325.2656
World,OWID_WRL,1983,5552.5425
World,OWID_WRL,1984,5740.62
World,OWID_WRL,1985,5852.605
World,OWID_WRL,1986,5931.9126
World,OWID_WRL,1987,6012.1157
World,OWID_WRL,1988,6204.8037
World,OWID_WRL,1989,6172.975
World,OWID_WRL,1990,6383.708
World,OWID_WRL,1991,6531.108
World,OWID_WRL,1992,6530.39
World,OWID_WRL,1993,6923.671
World,OWID_WRL,1994,6967.2666
World,OWID_WRL,1995,7344.2354
World,OWID_WRL,1996,7442.8306
World,OWID_WRL,1997,7573.9106
World,OWID_WRL,1998,7632.345
World,OWID_WRL,1999,7690.094
World,OWID_WRL,2000,7826.347
World,OWID_WRL,2001,7575.7827
World,OWID_WRL,2002,7665.752
World,OWID_WRL,2003,7607.18
World,OWID_WRL,2004,8116.5034
World,OWID_WRL,2005,8336.344
World,OWID_WRL,2006,8599.518
World,OWID_WRL,2007,8687.896
World,OWID_WRL,2008,9137.472
World,OWID_WRL,2009,9066.387
World,OWID_WRL,2010,9520.602
World,OWID_WRL,2011,9635.082
World,OWID_WRL,2012,9985.715
World,OWID_WRL,2013,10324.202
World,OWID_WRL,2014,10535.74
World,OWID_WRL,2015,10447.261
World,OWID_WRL,2016,10746.731
World,OWID_WRL,2017,10834.706
World,OWID_WRL,2018,11084.954
World,OWID_WRL,2019,11185.189
World,OWID_WRL,2020,11448.027
World,OWID_WRL,2021,11222.36
World,OWID_WRL,2022,11299.816
