Entity,Code,Year,Renewables (TWh - equivalent)
South America,,2012,2250.7305
South America,,2013,2232.5723
South America,,2014,2227.4014
South America,,2015,2252.1917
South America,,2016,2310.2017
South America,,2017,2394.3308
South America,,2018,2504.8218
South America,,2019,2555.7551
South America,,2020,2531.9333
South America,,2021,2512.969
South America,,2022,2773.522
South Korea,KOR,1965,2.100725
South Korea,KOR,1966,2.9135866
South Korea,KOR,1967,2.8185163
South Korea,KOR,1968,2.7484713
South Korea,KOR,1969,4.2240944
South Korea,KOR,1970,3.6095493
South Korea,KOR,1971,3.9031546
South Korea,KOR,1972,4.045386
South Korea,KOR,1973,3.798149
South Korea,KOR,1974,5.6356015
South Korea,KOR,1975,4.976048
South Korea,KOR,1976,5.289051
South Korea,KOR,1977,4.1182847
South Korea,KOR,1978,5.344829
South Korea,KOR,1979,6.789744
South Korea,KOR,1980,5.6785283
South Korea,KOR,1981,7.6813917
South Korea,KOR,1982,5.072307
South Korea,KOR,1983,6.783898
South Korea,KOR,1984,5.9084873
South Korea,KOR,1985,9.417911
South Korea,KOR,1986,9.195882
South Korea,KOR,1987,11.725559
South Korea,KOR,1988,5.8762236
South Korea,KOR,1989,8.764424
South Korea,KOR,1990,13.853334
South Korea,KOR,1991,10.311157
South Korea,KOR,1992,9.165034
South Korea,KOR,1993,12.509687
South Korea,KOR,1994,6.946239
South Korea,KOR,1995,8.965027
South Korea,KOR,1996,8.464127
South Korea,KOR,1997,8.581764
South Korea,KOR,1998,12.857082
South Korea,KOR,1999,12.607394
South Korea,KOR,2000,12.173351
South Korea,KOR,2001,7.1809344
South Korea,KOR,2002,10.071342
South Korea,KOR,2003,14.863507
South Korea,KOR,2004,13.587052
South Korea,KOR,2005,11.91655
South Korea,KOR,2006,12.024743
South Korea,KOR,2007,13.871139
South Korea,KOR,2008,14.801654
South Korea,KOR,2009,16.028728
South Korea,KOR,2010,20.113632
South Korea,KOR,2011,23.664673
South Korea,KOR,2012,24.813654
South Korea,KOR,2013,32.312614
South Korea,KOR,2014,38.666737
South Korea,KOR,2015,44.778908
South Korea,KOR,2016,52.60399
South Korea,KOR,2017,63.251347
South Korea,KOR,2018,80.754326
South Korea,KOR,2019,93.70314
South Korea,KOR,2020,109.29199
South Korea,KOR,2021,125.921616
South Korea,KOR,2022,152.30174
South and Central America (EI),,1965,131.16107
South and Central America (EI),,1966,145.23495
South and Central America (EI),,1967,153.27261
South and Central America (EI),,1968,162.56819
South and Central America (EI),,1969,174.879
South and Central America (EI),,1970,209.42136
South and Central America (EI),,1971,236.4964
South and Central America (EI),,1972,266.1841
South and Central America (EI),,1973,296.54727
South and Central America (EI),,1974,337.95438
South and Central America (EI),,1975,365.56406
South and Central America (EI),,1976,407.00537
South and Central America (EI),,1977,453.11008
South and Central America (EI),,1978,503.76144
South and Central America (EI),,1979,573.46985
South and Central America (EI),,1980,642.33966
South and Central America (EI),,1981,649.59515
South and Central America (EI),,1982,705.9894
South and Central America (EI),,1983,770.184
South and Central America (EI),,1984,850.7827
South and Central America (EI),,1985,925.88104
South and Central America (EI),,1986,1008.8468
South and Central America (EI),,1987,1072.0339
South and Central America (EI),,1988,1113.6119
South and Central America (EI),,1989,1144.6538
South and Central America (EI),,1990,1183.0325
South and Central America (EI),,1991,1256.4974
South and Central America (EI),,1992,1279.9277
South and Central America (EI),,1993,1372.1035
South and Central America (EI),,1994,1451.8997
South and Central America (EI),,1995,1504.0464
South and Central America (EI),,1996,1565.4255
South and Central America (EI),,1997,1643.4691
South and Central America (EI),,1998,1675.6115
South and Central America (EI),,1999,1686.645
South and Central America (EI),,2000,1759.2906
South and Central America (EI),,2001,1648.7716
South and Central America (EI),,2002,1725.2832
South and Central America (EI),,2003,1786.3813
South and Central America (EI),,2004,1841.5201
South and Central America (EI),,2005,1938.8864
South and Central America (EI),,2006,2008.5287
South and Central America (EI),,2007,2100.8997
South and Central America (EI),,2008,2157.086
South and Central America (EI),,2009,2222.2922
South and Central America (EI),,2010,2270.6262
South and Central America (EI),,2011,2372.1318
South and Central America (EI),,2012,2349.5017
South and Central America (EI),,2013,2333.4624
South and Central America (EI),,2014,2328.5095
South and Central America (EI),,2015,2360.0188
South and Central America (EI),,2016,2424.755
South and Central America (EI),,2017,2522.6592
South and Central America (EI),,2018,2637.9268
South and Central America (EI),,2019,2679.1836
South and Central America (EI),,2020,2668.0854
South and Central America (EI),,2021,2662.1704
South and Central America (EI),,2022,2924.9666
Spain,ESP,1965,58.214245
Spain,ESP,1966,80.601616
Spain,ESP,1967,66.996506
Spain,ESP,1968,72.11505
Spain,ESP,1969,90.49274
Spain,ESP,1970,82.27154
Spain,ESP,1971,94.24557
Spain,ESP,1972,105.07617
Spain,ESP,1973,85.671234
Spain,ESP,1974,90.55205
Spain,ESP,1975,77.43464
Spain,ESP,1976,62.49264
Spain,ESP,1977,118.165955
Spain,ESP,1978,120.03051
Spain,ESP,1979,137.99666
Spain,ESP,1980,88.534615
Spain,ESP,1981,66.23575
Spain,ESP,1982,79.41509
Spain,ESP,1983,81.76532
Spain,ESP,1984,94.85356
Spain,ESP,1985,94.46576
Spain,ESP,1986,80.05988
Spain,ESP,1987,82.76845
Spain,ESP,1988,106.37039
Spain,ESP,1989,59.11411
Spain,ESP,1990,76.938225
Spain,ESP,1991,82.467804
Spain,ESP,1992,58.109978
Spain,ESP,1993,74.30044
Spain,ESP,1994,85.91482
Spain,ESP,1995,72.411995
Spain,ESP,1996,122.26307
Spain,ESP,1997,109.74089
Spain,ESP,1998,109.481895
Spain,ESP,1999,81.27325
Spain,ESP,2000,107.060326
Spain,ESP,2001,146.48393
Spain,ESP,2002,104.112114
Spain,ESP,2003,166.57173
Spain,ESP,2004,149.34743
Spain,ESP,2005,123.338394
Spain,ESP,2006,151.0986
Spain,ESP,2007,167.41145
Spain,ESP,2008,178.65431
Spain,ESP,2009,210.7994
Spain,ESP,2010,286.28223
Spain,ESP,2011,259.58688
Spain,ESP,2012,265.09323
Spain,ESP,2013,315.41394
Spain,ESP,2014,312.4877
Spain,ESP,2015,275.7428
Spain,ESP,2016,295.8918
Spain,ESP,2017,252.1896
Spain,ESP,2018,298.44843
Spain,ESP,2019,276.51657
Spain,ESP,2020,318.15598
Spain,ESP,2021,348.69162
Spain,ESP,2022,336.2734
Sri Lanka,LKA,1965,1.0793011
Sri Lanka,LKA,1966,1.1798389
Sri Lanka,LKA,1967,1.2123655
Sri Lanka,LKA,1968,1.401613
Sri Lanka,LKA,1969,1.6233872
Sri Lanka,LKA,1970,2.1890593
Sri Lanka,LKA,1971,2.4409945
Sri Lanka,LKA,1972,2.5048654
Sri Lanka,LKA,1973,2.0571775
Sri Lanka,LKA,1974,2.9498925
Sri Lanka,LKA,1975,3.1834946
Sri Lanka,LKA,1976,3.2807796
Sri Lanka,LKA,1977,3.5894892
Sri Lanka,LKA,1978,4.0401344
Sri Lanka,LKA,1979,4.3225265
Sri Lanka,LKA,1980,4.37664
Sri Lanka,LKA,1981,4.6472044
Sri Lanka,LKA,1982,4.753656
Sri Lanka,LKA,1983,3.5992475
Sri Lanka,LKA,1984,6.1866126
Sri Lanka,LKA,1985,7.0837636
Sri Lanka,LKA,1986,7.821532
Sri Lanka,LKA,1987,6.4373655
Sri Lanka,LKA,1988,7.678414
Sri Lanka,LKA,1989,8.283118
Sri Lanka,LKA,1990,9.29914
Sri Lanka,LKA,1991,9.215753
Sri Lanka,LKA,1992,8.574973
Sri Lanka,LKA,1993,11.2247305
Sri Lanka,LKA,1994,12.091425
Sri Lanka,LKA,1995,13.3481455
Sri Lanka,LKA,1996,9.615833
Sri Lanka,LKA,1997,10.193541
Sri Lanka,LKA,1998,11.576465
Sri Lanka,LKA,1999,12.3631525
Sri Lanka,LKA,2000,9.486137
Sri Lanka,LKA,2001,9.172499
Sri Lanka,LKA,2002,7.896961
Sri Lanka,LKA,2003,9.641612
Sri Lanka,LKA,2004,8.574645
Sri Lanka,LKA,2005,9.933454
Sri Lanka,LKA,2006,13.239856
Sri Lanka,LKA,2007,11.214336
Sri Lanka,LKA,2008,11.676656
Sri Lanka,LKA,2009,10.968941
Sri Lanka,LKA,2010,15.938223
Sri Lanka,LKA,2011,13.023119
Sri Lanka,LKA,2012,9.555078
Sri Lanka,LKA,2013,19.647856
Sri Lanka,LKA,2014,13.306982
Sri Lanka,LKA,2015,17.34208
Sri Lanka,LKA,2016,12.703047
Sri Lanka,LKA,2017,12.516438
Sri Lanka,LKA,2018,18.954441
Sri Lanka,LKA,2019,15.296005
Sri Lanka,LKA,2020,15.912298
Sri Lanka,LKA,2021,22.693342
Sri Lanka,LKA,2022,22.811974
Sweden,SWE,1965,137.27231
Sweden,SWE,1966,134.51048
Sweden,SWE,1967,145.73817
Sweden,SWE,1968,144.1207
Sweden,SWE,1969,123.69086
Sweden,SWE,1970,123.09751
Sweden,SWE,1971,154.30968
Sweden,SWE,1972,159.6389
Sweden,SWE,1973,178.31456
Sweden,SWE,1974,170.4716
Sweden,SWE,1975,171.45409
Sweden,SWE,1976,163.26767
Sweden,SWE,1977,159.33333
Sweden,SWE,1978,171.65605
Sweden,SWE,1979,181.7206
Sweden,SWE,1980,176.37361
Sweden,SWE,1981,179.629
Sweden,SWE,1982,166.02817
Sweden,SWE,1983,192.52692
Sweden,SWE,1984,206.7113
Sweden,SWE,1985,215.68085
Sweden,SWE,1986,186.51651
Sweden,SWE,1987,218.74277
Sweden,SWE,1988,213.17334
Sweden,SWE,1989,219.16649
Sweden,SWE,1990,220.62854
Sweden,SWE,1991,193.00255
Sweden,SWE,1992,226.40155
Sweden,SWE,1993,227.81737
Sweden,SWE,1994,182.08934
Sweden,SWE,1995,209.18703
Sweden,SWE,1996,160.1845
Sweden,SWE,1997,213.65305
Sweden,SWE,1998,230.80229
Sweden,SWE,1999,221.66046
Sweden,SWE,2000,246.80798
Sweden,SWE,2001,245.74332
Sweden,SWE,2002,208.79597
Sweden,SWE,2003,171.64445
Sweden,SWE,2004,200.03575
Sweden,SWE,2005,235.61263
Sweden,SWE,2006,206.7987
Sweden,SWE,2007,224.72835
Sweden,SWE,2008,236.93732
Sweden,SWE,2009,229.88905
Sweden,SWE,2010,240.5208
Sweden,SWE,2011,245.08615
Sweden,SWE,2012,282.54758
Sweden,SWE,2013,238.12282
Sweden,SWE,2014,247.32956
Sweden,SWE,2015,293.2613
Sweden,SWE,2016,260.21304
Sweden,SWE,2017,276.59607
Sweden,SWE,2018,263.94153
Sweden,SWE,2019,284.8305
Sweden,SWE,2020,316.05298
Sweden,SWE,2021,328.0238
Sweden,SWE,2022,337.0352
Switzerland,CHE,1965,71.25541
Switzerland,CHE,1966,81.37222
Switzerland,CHE,1967,88.266754
Switzerland,CHE,1968,87.276535
Switzerland,CHE,1969,83.52055
Switzerland,CHE,1970,86.263145
Switzerland,CHE,1971,85.88198
Switzerland,CHE,1972,71.659775
Switzerland,CHE,1973,78.6163
Switzerland,CHE,1974,82.35331
Switzerland,CHE,1975,95.32088
Switzerland,CHE,1976,76.43641
Switzerland,CHE,1977,103.16901
Switzerland,CHE,1978,93.63697
Switzerland,CHE,1979,88.69255
Switzerland,CHE,1980,99.457436
Switzerland,CHE,1981,105.25628
Switzerland,CHE,1982,107.61202
Switzerland,CHE,1983,104.94459
Switzerland,CHE,1984,89.57375
Switzerland,CHE,1985,95.94278
Switzerland,CHE,1986,98.762596
Switzerland,CHE,1987,104.16392
Switzerland,CHE,1988,107.48324
Switzerland,CHE,1989,89.73282
Switzerland,CHE,1990,89.51306
Switzerland,CHE,1991,96.2584
Switzerland,CHE,1992,98.26145
Switzerland,CHE,1993,107.3838
Switzerland,CHE,1994,117.307625
Switzerland,CHE,1995,105.852005
Switzerland,CHE,1996,86.991135
Switzerland,CHE,1997,102.802086
Switzerland,CHE,1998,101.2184
Switzerland,CHE,1999,120.733406
Switzerland,CHE,2000,111.6281
Switzerland,CHE,2001,124.24416
Switzerland,CHE,2002,105.620804
Switzerland,CHE,2003,103.86445
Switzerland,CHE,2004,100.42629
Switzerland,CHE,2005,92.75044
Switzerland,CHE,2006,91.83314
Switzerland,CHE,2007,103.57411
Switzerland,CHE,2008,105.40472
Switzerland,CHE,2009,103.97261
Switzerland,CHE,2010,104.61586
Switzerland,CHE,2011,94.53981
Switzerland,CHE,2012,111.89853
Switzerland,CHE,2013,111.69365
Switzerland,CHE,2014,111.1932
Switzerland,CHE,2015,112.03911
Switzerland,CHE,2016,102.99832
Switzerland,CHE,2017,102.91555
Switzerland,CHE,2018,104.71454
Switzerland,CHE,2019,113.352554
Switzerland,CHE,2020,113.95052
Switzerland,CHE,2021,111.722115
Switzerland,CHE,2022,96.4165
Taiwan,TWN,1965,7.646774
Taiwan,TWN,1966,7.868548
Taiwan,TWN,1967,7.7887096
Taiwan,TWN,1968,11.425807
Taiwan,TWN,1969,9.024731
Taiwan,TWN,1970,8.471774
Taiwan,TWN,1971,9.140054
Taiwan,TWN,1972,10.751613
Taiwan,TWN,1973,10.050806
Taiwan,TWN,1974,13.912635
Taiwan,TWN,1975,15.55672
Taiwan,TWN,1976,12.661828
Taiwan,TWN,1977,11.8959675
Taiwan,TWN,1978,14.684408
Taiwan,TWN,1979,13.504569
Taiwan,TWN,1980,8.65215
Taiwan,TWN,1981,14.166935
Taiwan,TWN,1982,14.16153
Taiwan,TWN,1983,14.76162
Taiwan,TWN,1984,12.977239
Taiwan,TWN,1985,17.753662
Taiwan,TWN,1986,18.138971
Taiwan,TWN,1987,16.297932
Taiwan,TWN,1988,13.829379
Taiwan,TWN,1989,15.003929
Taiwan,TWN,1990,19.543646
Taiwan,TWN,1991,12.170974
Taiwan,TWN,1992,20.220476
Taiwan,TWN,1993,12.892154
Taiwan,TWN,1994,15.787139
Taiwan,TWN,1995,15.53549
Taiwan,TWN,1996,15.525105
Taiwan,TWN,1997,17.188622
Taiwan,TWN,1998,20.277132
Taiwan,TWN,1999,17.35828
Taiwan,TWN,2000,16.831676
Taiwan,TWN,2001,19.20551
Taiwan,TWN,2002,13.263923
Taiwan,TWN,2003,14.529335
Taiwan,TWN,2004,15.226287
Taiwan,TWN,2005,17.835268
Taiwan,TWN,2006,18.344267
Taiwan,TWN,2007,20.690222
Taiwan,TWN,2008,19.75005
Taiwan,TWN,2009,18.575514
Taiwan,TWN,2010,20.805485
Taiwan,TWN,2011,21.69921
Taiwan,TWN,2012,26.461485
Taiwan,TWN,2013,26.905859
Taiwan,TWN,2014,23.615795
Taiwan,TWN,2015,24.625048
Taiwan,TWN,2016,30.515457
Taiwan,TWN,2017,29.490341
Taiwan,TWN,2018,29.834597
Taiwan,TWN,2019,36.536095
Taiwan,TWN,2020,36.303596
Taiwan,TWN,2021,42.109837
Taiwan,TWN,2022,58.60715
Thailand,THA,1965,2.4868279
Thailand,THA,1966,3.1462364
Thailand,THA,1967,4.0451612
Thailand,THA,1968,4.15457
Thailand,THA,1969,3.0930107
Thailand,THA,1970,5.2841396
Thailand,THA,1971,6.055914
Thailand,THA,1972,5.1096773
Thailand,THA,1973,5.5591397
Thailand,THA,1974,7.268279
Thailand,THA,1975,10.050806
Thailand,THA,1976,10.754569
Thailand,THA,1977,9.65457
Thailand,THA,1978,6.239247
Thailand,THA,1979,9.648656
Thailand,THA,1980,3.7642472
Thailand,THA,1981,8.7940855
Thailand,THA,1982,11.343011
Thailand,THA,1983,10.82258
Thailand,THA,1984,12.067473
Thailand,THA,1985,10.914247
Thailand,THA,1986,16.357178
Thailand,THA,1987,12.009934
Thailand,THA,1988,11.090961
Thailand,THA,1989,16.3684
Thailand,THA,1990,14.569048
Thailand,THA,1991,13.416619
Thailand,THA,1992,12.364134
Thailand,THA,1993,10.775665
Thailand,THA,1994,13.183131
Thailand,THA,1995,19.950773
Thailand,THA,1996,21.995434
Thailand,THA,1997,21.814014
Thailand,THA,1998,16.035154
Thailand,THA,1999,11.510119
Thailand,THA,2000,19.102318
Thailand,THA,2001,20.120995
Thailand,THA,2002,23.904137
Thailand,THA,2003,24.8339
Thailand,THA,2004,22.907528
Thailand,THA,2005,23.244202
Thailand,THA,2006,31.067245
Thailand,THA,2007,31.988207
Thailand,THA,2008,32.574295
Thailand,THA,2009,34.983345
Thailand,THA,2010,34.30026
Thailand,THA,2011,43.338943
Thailand,THA,2012,50.62851
Thailand,THA,2013,52.09608
Thailand,THA,2014,59.293945
Thailand,THA,2015,59.65171
Thailand,THA,2016,66.69691
Thailand,THA,2017,78.42778
Thailand,THA,2018,97.18289
Thailand,THA,2019,106.005356
Thailand,THA,2020,98.78778
Thailand,THA,2021,100.260216
Thailand,THA,2022,103.058105
Trinidad and Tobago,TTO,2010,0.01223475
Trinidad and Tobago,TTO,2011,0.012160139
Trinidad and Tobago,TTO,2012,0.012086445
Trinidad and Tobago,TTO,2013,0.012013638
Trinidad and Tobago,TTO,2014,0.013252916
Trinidad and Tobago,TTO,2015,0.0150321815
Trinidad and Tobago,TTO,2016,0.014943224
Trinidad and Tobago,TTO,2017,0.014855326
Trinidad and Tobago,TTO,2018,0.014768462
Trinidad and Tobago,TTO,2019,0.0147140045
Trinidad and Tobago,TTO,2020,0.0146599375
Trinidad and Tobago,TTO,2021,0.014566374
Trinidad and Tobago,TTO,2022,0.014513256
Turkey,TUR,1965,6.7625003
Turkey,TUR,1966,7.3031855
Turkey,TUR,1967,7.5952077
Turkey,TUR,1968,9.959253
Turkey,TUR,1969,10.754745
Turkey,TUR,1970,9.497862
Turkey,TUR,1971,8.235471
Turkey,TUR,1972,10.033421
Turkey,TUR,1973,8.32709
Turkey,TUR,1974,10.583851
Turkey,TUR,1975,18.159168
Turkey,TUR,1976,25.27814
Turkey,TUR,1977,26.0441
Turkey,TUR,1978,28.040234
Turkey,TUR,1979,30.887035
Turkey,TUR,1980,33.990643
Turkey,TUR,1981,37.656815
Turkey,TUR,1982,41.890778
Turkey,TUR,1983,33.54024
Turkey,TUR,1984,39.764133
Turkey,TUR,1985,35.633663
Turkey,TUR,1986,35.230865
Turkey,TUR,1987,55.216923
Turkey,TUR,1988,85.79774
Turkey,TUR,1989,53.22483
Turkey,TUR,1990,68.67449
Turkey,TUR,1991,67.42754
Turkey,TUR,1992,78.909134
Turkey,TUR,1993,100.79267
Turkey,TUR,1994,90.82911
Turkey,TUR,1995,106.04771
Turkey,TUR,1996,120.48213
Turkey,TUR,1997,118.90923
Turkey,TUR,1998,125.89747
Turkey,TUR,1999,103.25572
Turkey,TUR,2000,92.1503
Turkey,TUR,2001,71.55927
Turkey,TUR,2002,99.165504
Turkey,TUR,2003,103.136765
Turkey,TUR,2004,133.46378
Turkey,TUR,2005,113.814926
Turkey,TUR,2006,126.9205
Turkey,TUR,2007,103.24635
Turkey,TUR,2008,96.938156
Turkey,TUR,2009,106.64592
Turkey,TUR,2010,154.77829
Turkey,TUR,2011,160.53874
Turkey,TUR,2012,179.8401
Turkey,TUR,2013,193.28049
Turkey,TUR,2014,144.44221
Turkey,TUR,2015,226.7223
Turkey,TUR,2016,245.43417
Turkey,TUR,2017,236.65755
Turkey,TUR,2018,264.09506
Turkey,TUR,2019,354.94388
Turkey,TUR,2020,343.8043
Turkey,TUR,2021,318.26422
Turkey,TUR,2022,367.07242
Turkmenistan,TKM,1985,0.008870971
Turkmenistan,TKM,1986,0.008870971
Turkmenistan,TKM,1987,0.008870971
Turkmenistan,TKM,1988,0.008870971
Turkmenistan,TKM,1989,0.008870971
Turkmenistan,TKM,1990,0.008870971
Turkmenistan,TKM,1991,0.008870971
Turkmenistan,TKM,1992,0.012419361
Turkmenistan,TKM,1993,0.014784943
Turkmenistan,TKM,1994,0.011827944
Turkmenistan,TKM,1995,0.011827944
Turkmenistan,TKM,1996,0.014784943
Turkmenistan,TKM,1997,0.014784943
Turkmenistan,TKM,1998,0.017741943
Turkmenistan,TKM,1999,0.014784943
Turkmenistan,TKM,2000,0.009326333
Turkmenistan,TKM,2001,0.009265777
Turkmenistan,TKM,2002,0.009206
Turkmenistan,TKM,2003,0.0091470005
Turkmenistan,TKM,2004,0.009088722
Turkmenistan,TKM,2005,0.009031194
Turkmenistan,TKM,2006,0.008974416
Turkmenistan,TKM,2007,0.008918306
Turkmenistan,TKM,2008,0.008862916
Turkmenistan,TKM,2009,0.008808222
Turkmenistan,TKM,2010,0.009196871
Turkmenistan,TKM,2011,0.009960821
Turkmenistan,TKM,2012,0.011339078
Turkmenistan,TKM,2013,0.013634583
Turkmenistan,TKM,2014,0.01699011
Turkmenistan,TKM,2015,0.022550944
Turkmenistan,TKM,2016,0.02712661
Turkmenistan,TKM,2017,0.026916305
Turkmenistan,TKM,2018,0.02675886
Turkmenistan,TKM,2019,0.026660223
Turkmenistan,TKM,2020,0.026635054
Turkmenistan,TKM,2021,0.033342585
Turkmenistan,TKM,2022,0.033221
USSR,OWID_USS,1965,240.79947
USSR,OWID_USS,1966,271.51962
USSR,OWID_USS,1967,261.90347
USSR,OWID_USS,1968,307.64517
USSR,OWID_USS,1969,340.589
USSR,OWID_USS,1970,367.78143
USSR,OWID_USS,1971,372.87338
USSR,OWID_USS,1972,363.411
USSR,OWID_USS,1973,361.77283
USSR,OWID_USS,1974,390.4113
USSR,OWID_USS,1975,372.5422
USSR,OWID_USS,1976,401.36694
USSR,OWID_USS,1977,434.7188
USSR,OWID_USS,1978,501.80402
USSR,OWID_USS,1979,508.67017
USSR,OWID_USS,1980,543.90265
USSR,OWID_USS,1981,552.2
USSR,OWID_USS,1982,516.518
USSR,OWID_USS,1983,533.3285
USSR,OWID_USS,1984,600.23334
Ukraine,UKR,1985,31.677118
Ukraine,UKR,1986,31.507233
Ukraine,UKR,1987,28.370886
Ukraine,UKR,1988,35.283916
Ukraine,UKR,1989,29.952126
Ukraine,UKR,1990,31.089785
Ukraine,UKR,1991,34.626343
Ukraine,UKR,1992,23.309946
Ukraine,UKR,1993,32.642204
Ukraine,UKR,1994,35.832798
Ukraine,UKR,1995,29.430912
Ukraine,UKR,1996,25.52473
Ukraine,UKR,1997,29.144085
Ukraine,UKR,1998,46.54892
Ukraine,UKR,1999,42.36478
Ukraine,UKR,2000,33.35484
Ukraine,UKR,2001,35.39447
Ukraine,UKR,2002,28.163834
Ukraine,UKR,2003,26.88125
Ukraine,UKR,2004,33.963146
Ukraine,UKR,2005,35.509193
Ukraine,UKR,2006,36.765472
Ukraine,UKR,2007,29.70481
Ukraine,UKR,2008,33.318584
Ukraine,UKR,2009,33.897614
Ukraine,UKR,2010,37.24333
Ukraine,UKR,2011,30.947937
Ukraine,UKR,2012,30.863596
Ukraine,UKR,2013,41.73156
Ukraine,UKR,2014,28.083921
Ukraine,UKR,2015,19.593025
Ukraine,UKR,2016,25.28157
Ukraine,UKR,2017,29.54111
Ukraine,UKR,2018,35.039326
Ukraine,UKR,2019,32.50069
Ukraine,UKR,2020,45.524906
Ukraine,UKR,2021,57.13556
Ukraine,UKR,2022,48.138885
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Kingdom,GBR,1965,13.637634
United Kingdom,GBR,1966,13.412903
United Kingdom,GBR,1967,14.444893
United Kingdom,GBR,1968,11.005914
United Kingdom,GBR,1969,9.627956
United Kingdom,GBR,1970,13.412903
United Kingdom,GBR,1971,9.973925
United Kingdom,GBR,1972,9.973925
United Kingdom,GBR,1973,11.348925
United Kingdom,GBR,1974,12.037903
United Kingdom,GBR,1975,11.348925
United Kingdom,GBR,1976,13.412903
United Kingdom,GBR,1977,11.691936
United Kingdom,GBR,1978,12.037903
United Kingdom,GBR,1979,12.723925
United Kingdom,GBR,1980,11.691936
United Kingdom,GBR,1981,13.066936
United Kingdom,GBR,1982,13.412903
United Kingdom,GBR,1983,13.412903
United Kingdom,GBR,1984,13.41589
United Kingdom,GBR,1985,11.695514
United Kingdom,GBR,1986,14.102798
United Kingdom,GBR,1987,12.380322
United Kingdom,GBR,1988,14.446696
United Kingdom,GBR,1989,14.126425
United Kingdom,GBR,1990,17.060034
United Kingdom,GBR,1991,15.634545
United Kingdom,GBR,1992,18.899038
United Kingdom,GBR,1993,17.190147
United Kingdom,GBR,1994,20.99607
United Kingdom,GBR,1995,20.155376
United Kingdom,GBR,1996,17.24548
United Kingdom,GBR,1997,21.706562
United Kingdom,GBR,1998,26.198757
United Kingdom,GBR,1999,29.24009
United Kingdom,GBR,2000,30.230263
United Kingdom,GBR,2001,29.200453
United Kingdom,GBR,2002,33.89225
United Kingdom,GBR,2003,33.002426
United Kingdom,GBR,2004,43.23801
United Kingdom,GBR,2005,52.32399
United Kingdom,GBR,2006,56.831505
United Kingdom,GBR,2007,63.10029
United Kingdom,GBR,2008,74.480736
United Kingdom,GBR,2009,86.23221
United Kingdom,GBR,2010,91.090454
United Kingdom,GBR,2011,115.23782
United Kingdom,GBR,2012,130.10042
United Kingdom,GBR,2013,165.32874
United Kingdom,GBR,2014,199.26122
United Kingdom,GBR,2015,249.92213
United Kingdom,GBR,2016,248.65488
United Kingdom,GBR,2017,290.9061
United Kingdom,GBR,2018,325.04816
United Kingdom,GBR,2019,355.0851
United Kingdom,GBR,2020,394.16428
United Kingdom,GBR,2021,358.65625
United Kingdom,GBR,2022,392.91623
United States,USA,1965,630.85175
United States,USA,1966,636.02875
United States,USA,1967,716.6954
United States,USA,1968,724.11224
United States,USA,1969,808.64026
United States,USA,1970,801.2031
United States,USA,1971,857.7851
United States,USA,1972,883.21655
United States,USA,1973,885.7492
United States,USA,1974,972.8562
United States,USA,1975,967.3217
United States,USA,1976,927.6829
United States,USA,1977,741.65204
United States,USA,1978,924.3383
United States,USA,1979,926.27423
United States,USA,1980,917.0749
United States,USA,1981,873.33844
United States,USA,1982,1015.4989
United States,USA,1983,1094.357
United States,USA,1984,1079.4446
United States,USA,1985,961.936
United States,USA,1986,997.9013
United States,USA,1987,887.4608
United States,USA,1988,806.8456
United States,USA,1989,969.9176
United States,USA,1990,1068.0892
United States,USA,1991,1066.5692
United States,USA,1992,976.22015
United States,USA,1993,1069.2538
United States,USA,1994,1013.5138
United States,USA,1995,1159.1487
United States,USA,1996,1262.7427
United States,USA,1997,1296.7216
United States,USA,1998,1198.0046
United States,USA,1999,1190.098
United States,USA,2000,1069.0793
United States,USA,2001,886.5722
United States,USA,2002,1055.992
United States,USA,2003,1102.6992
United States,USA,2004,1103.2059
United States,USA,2005,1135.4005
United States,USA,2006,1249.1676
United States,USA,2007,1183.5018
United States,USA,2008,1321.4772
United States,USA,2009,1456.1223
United States,USA,2010,1515.7327
United States,USA,2011,1774.4088
United States,USA,2012,1724.8796
United States,USA,2013,1835.5763
United States,USA,2014,1888.0769
