Entity,Code,Year,Wind (TWh - equivalent)
United States,USA,1983,0.0079689445
United States,USA,1984,0.019384695
United States,USA,1985,0.017210277
United States,USA,1986,0.012511944
United States,USA,1987,0.010576473
United States,USA,1988,0.0026015528
United States,USA,1989,6.3083715
United States,USA,1990,8.329151
United States,USA,1991,8.814071
United States,USA,1992,8.62462
United States,USA,1993,8.977978
United States,USA,1994,10.296024
United States,USA,1995,9.451174
United States,USA,1996,9.659704
United States,USA,1997,9.820892
United States,USA,1998,9.037323
United States,USA,1999,13.405012
United States,USA,2000,16.706276
United States,USA,2001,19.992777
United States,USA,2002,30.527706
United States,USA,2003,32.772766
United States,USA,2004,41.169025
United States,USA,2005,51.514107
United States,USA,2006,76.42107
United States,USA,2007,98.39529
United States,USA,2008,157.14497
United States,USA,2009,208.42696
United States,USA,2010,265.36844
United States,USA,2011,334.87445
United States,USA,2012,390.02423
United States,USA,2013,462.05396
United States,USA,2014,497.09286
United States,USA,2015,518.78766
United States,USA,2016,613.80566
United States,USA,2017,683.6094
United States,USA,2018,728.6906
United States,USA,2019,787.8162
United States,USA,2020,896.4879
United States,USA,2021,999.6149
United States,USA,2022,1145.0632
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.008930722
Upper-middle-income countries,,1991,0.029838722
Upper-middle-income countries,,1992,0.39124835
Upper-middle-income countries,,1993,0.630197
Upper-middle-income countries,,1994,1.1497906
Upper-middle-income countries,,1995,1.8426822
Upper-middle-income countries,,1996,0.33105677
Upper-middle-income countries,,1997,0.67765856
Upper-middle-income countries,,1998,1.2244788
Upper-middle-income countries,,1999,1.6222587
Upper-middle-income countries,,2000,2.012991
Upper-middle-income countries,,2001,2.6092052
Upper-middle-income countries,,2002,3.0594604
Upper-middle-income countries,,2003,3.5733109
Upper-middle-income countries,,2004,4.504379
Upper-middle-income countries,,2005,6.4832273
Upper-middle-income countries,,2006,12.225198
Upper-middle-income countries,,2007,19.572268
Upper-middle-income countries,,2008,43.932262
Upper-middle-income countries,,2009,87.46373
Upper-middle-income countries,,2010,156.88927
Upper-middle-income countries,,2011,232.17369
Upper-middle-income countries,,2012,327.2949
Upper-middle-income countries,,2013,433.39258
Upper-middle-income countries,,2014,517.5454
Upper-middle-income countries,,2015,631.0682
Upper-middle-income countries,,2016,826.4928
Upper-middle-income countries,,2017,1031.7753
Upper-middle-income countries,,2018,1216.9539
Upper-middle-income countries,,2019,1369.6956
Upper-middle-income countries,,2020,1557.6156
Upper-middle-income countries,,2021,2129.5188
Upper-middle-income countries,,2022,2444.863
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0.0408575
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0.00314
Uzbekistan,UZB,2022,0.0031285556
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0.2405725
Venezuela,VEN,2014,0.29724637
Venezuela,VEN,2015,0.20106804
Venezuela,VEN,2016,0.26231223
Venezuela,VEN,2017,0.2545497
Venezuela,VEN,2018,0.0011350167
Venezuela,VEN,2019,0.15710388
Venezuela,VEN,2020,0.051373333
Venezuela,VEN,2021,0.04628611
Venezuela,VEN,2022,0.0461175
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.004777111
Vietnam,VNM,2009,0.032395557
Vietnam,VNM,2010,0.11296611
Vietnam,VNM,2011,0.112277225
Vietnam,VNM,2012,0.11159667
Vietnam,VNM,2013,0.18778138
Vietnam,VNM,2014,0.18665694
Vietnam,VNM,2015,0.47584832
Vietnam,VNM,2016,0.53808445
Vietnam,VNM,2017,0.9314516
Vietnam,VNM,2018,1.2884691
Vietnam,VNM,2019,1.9031719
Vietnam,VNM,2020,2.820083
Vietnam,VNM,2021,6.260307
Vietnam,VNM,2022,20.974154
Western Africa (EI),,1971,0
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0.005913972
Western Africa (EI),,1994,0.015967749
Western Africa (EI),,1995,0.018629028
Western Africa (EI),,1996,0.020994611
Western Africa (EI),,1997,0.021290332
Western Africa (EI),,1998,0.02247311
Western Africa (EI),,1999,0.023064526
Western Africa (EI),,2000,0.02336022
Western Africa (EI),,2001,0.019918194
Western Africa (EI),,2002,0.02009325
Western Africa (EI),,2003,0.021458028
Western Africa (EI),,2004,0.024292331
Western Africa (EI),,2005,0.024828665
Western Africa (EI),,2006,0.027045583
Western Africa (EI),,2007,0.025129056
Western Africa (EI),,2008,0.021623388
Western Africa (EI),,2009,0.020210862
Western Africa (EI),,2010,0.015068611
Western Africa (EI),,2011,0.05337722
Western Africa (EI),,2012,0.176715
Western Africa (EI),,2013,0.25142804
Western Africa (EI),,2014,0.25151694
Western Africa (EI),,2015,0.48747945
Western Africa (EI),,2016,0.4784536
Western Africa (EI),,2017,0.47249275
Western Africa (EI),,2018,0.50294834
Western Africa (EI),,2019,0.6065578
Western Africa (EI),,2020,1.0884544
Western Africa (EI),,2021,1.5855612
Western Africa (EI),,2022,1.5758474
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.008870971
World,OWID_WRL,1979,0.017741943
World,OWID_WRL,1980,0.031048333
World,OWID_WRL,1981,0.031048333
World,OWID_WRL,1982,0.054704163
World,OWID_WRL,1983,0.09697445
World,OWID_WRL,1984,0.13234167
World,OWID_WRL,1985,0.18989833
World,OWID_WRL,1986,0.4105228
World,OWID_WRL,1987,0.57772696
World,OWID_WRL,1988,0.980478
World,OWID_WRL,1989,7.835361
World,OWID_WRL,1990,10.741176
World,OWID_WRL,1991,12.082573
World,OWID_WRL,1992,13.994874
World,OWID_WRL,1993,16.867165
World,OWID_WRL,1994,21.088448
World,OWID_WRL,1995,24.46058
World,OWID_WRL,1996,27.250431
World,OWID_WRL,1997,35.567307
World,OWID_WRL,1998,47.10265
World,OWID_WRL,1999,62.767708
World,OWID_WRL,2000,92.87796
World,OWID_WRL,2001,112.75258
World,OWID_WRL,2002,152.89404
World,OWID_WRL,2003,183.53348
World,OWID_WRL,2004,246.72266
World,OWID_WRL,2005,299.59247
World,OWID_WRL,2006,379.86954
World,OWID_WRL,2007,484.96048
World,OWID_WRL,2008,622.1905
World,OWID_WRL,2009,773.0175
World,OWID_WRL,2010,961.486
World,OWID_WRL,2011,1215.6783
World,OWID_WRL,2012,1454.6062
World,OWID_WRL,2013,1732.0238
World,OWID_WRL,2014,1912.321
World,OWID_WRL,2015,2238.8726
World,OWID_WRL,2016,2575.6694
World,OWID_WRL,2017,3037.927
World,OWID_WRL,2018,3358.8267
World,OWID_WRL,2019,3744.7256
World,OWID_WRL,2020,4186.181
World,OWID_WRL,2021,4851.594
World,OWID_WRL,2022,5487.6
